"","zipcode","Date","PROPERTY.TYPE","ADDRESS","CITY","ZIP","ZIP.OR.POSTAL.CODE","PRICE","BEDS","BATHS","SQUARE.FEET","LOT.SIZE","YEAR.BUILT","DAYS.ON.MARKET","LATITUDE","LONGITUDE","Age","Num_Landfill","hospital_bed","School_Rank"
"164",90001,"9/26/2017","Single Family Residential","1238 E 84th Pl","Los Angeles","CA",90001,290100,2,1,918,6202,1947,961,33.9617381,-118.2526851,73,1,0,9
"165",90001,"6/15/2018","Single Family Residential","7914 Morton Ave","Los Angeles","CA",90001,364700,3,1,912,3000,1957,699,33.9669676,-118.2376903,63,1,0,9
"166",90001,"11/6/2017","Single Family Residential","1426 Aldis Ave","Los Angeles","CA",90001,468400,3,2,1507,6217,1947,920,33.9648302,-118.2500812,73,1,0,9
"167",90001,"12/21/2017","Single Family Residential","1000 E 80th St","Los Angeles","CA",90001,332000,2,1,832,5100,1925,875,33.9663183,-118.2576188,95,1,0,9
"168",90001,"11/27/2019","Single Family Residential","1226 E 60th St","Los Angeles","CA",90001,437800,3,1,1145,5401,1910,169,33.9850292,-118.2530963,110,1,0,9
"169",90001,"1/23/2020","Single Family Residential","1126 E 59th Pl","Los Angeles","CA",90001,401000,3,2,1050,5838,1971,112,33.9858853,-118.2556088,49,1,0,9
"170",90001,"2/27/2020","Multi-Family (2-4 Unit)","1227 E 65th St","Los Angeles","CA",90001,410000,3,2,1482,4722,1924,77,33.9809868,-118.2531648,96,1,0,9
"171",90001,"1/28/2019","Single Family Residential","1750 E 84th St","Los Angeles","CA",90001,471300,3,2,1558,4500,1982,472,33.9615708,-118.2416506,38,1,0,9
"172",90001,"8/1/2018","Single Family Residential","8204 Holmes Ave","Los Angeles","CA",90001,364600,3,1,864,6020,1923,652,33.9642327,-118.240773,97,1,0,9
"173",90001,"11/29/2017","Single Family Residential","1436 E 64th St","Los Angeles","CA",90001,410200,3,2,1062,6030,1908,897,33.9814406,-118.248528,112,1,0,9
"174",90001,"8/17/2017","Multi-Family (2-4 Unit)","6513 Makee Ave","Los Angeles","CA",90001,479300,2,3,1504,7191,1921,1001,33.9804927,-118.2467747,99,1,0,9
"175",90001,"5/23/2019","Single Family Residential","1719 E 71st St","Los Angeles","CA",90001,425900,3,2,1160,6319,1910,357,33.9757377,-118.2426347,110,1,0,9
"176",90001,"2/3/2020","Single Family Residential","1702 E 66th St","Los Angeles","CA",90001,270000,3,2,1181,5779,1933,101,33.9794181,-118.2431372,87,1,0,9
"177",90001,"8/11/2017","Single Family Residential","1312 E 75th St","Los Angeles","CA",90001,415300,2,2,981,4775,1947,1007,33.9723867,-118.2515888,73,1,0,9
"178",90001,"10/5/2017","Single Family Residential","1203 E 74th St","Los Angeles","CA",90001,312000,2,1,975,4821,1923,952,33.973303,-118.254202,97,1,0,9
"179",90001,"5/17/2019","Single Family Residential","1218 E 73rd St","Los Angeles","CA",90001,379700,2,1,857,4911,1926,363,33.9737199,-118.2536538,94,1,0,9
"180",90001,"8/14/2019","Multi-Family (2-4 Unit)","1114 E 75th St","Los Angeles","CA",90001,473000,3,2,1692,5207,1931,274,33.9721412,-118.2557915,89,1,0,9
"181",90001,"10/19/2018","Multi-Family (2-4 Unit)","1001 E 74th St","Los Angeles","CA",90001,387800,2,2,1133,5566,1928,573,33.9731789,-118.2576276,92,1,0,9
"182",90001,"1/8/2020","Single Family Residential","1140 E 77th St","Los Angeles","CA",90001,441100,3,1,1076,4745,1924,127,33.9696221,-118.2549693,96,1,0,9
"183",90001,"2/4/2020","Multi-Family (2-4 Unit)","843 E 73rd St","Los Angeles","CA",90001,485000,3,2,1390,4800,1923,100,33.9741072,-118.2593377,97,1,0,9
"184",90001,"3/19/2020","Single Family Residential","1009 E 76th Pl","Los Angeles","CA",90001,315000,0,0.5,1323,5743,1923,56,33.9705126,-118.2573447,97,1,0,9
"185",90001,"3/19/2020","Single Family Residential","1305 E 75th St","Los Angeles","CA",90001,410000,3,2,1008,4767,1946,56,33.9727203,-118.2517372,74,1,0,9
"186",90001,"4/23/2020","Single Family Residential","7316 Wadsworth Ave","Los Angeles","CA",90001,399900,2,2,672,2169,1926,21,33.9733363,-118.2584128,94,1,0,9
"187",90001,"3/22/2019","Multi-Family (2-4 Unit)","1254 E 76th Pl","Los Angeles","CA",90001,486300,3,2,1218,5708,1930,419,33.9705544,-118.2524496,90,1,0,9
"188",90001,"11/27/2019","Single Family Residential","1149 E 83rd St","Los Angeles","CA",90001,323300,2,1,672,5195,1925,169,33.9640063,-118.254798,95,1,0,9
"189",90001,"7/31/2019","Single Family Residential","8139 Bell Ave","Los Angeles","CA",90001,443200,3,2,1000,5351,1970,288,33.9645834,-118.2391625,50,1,0,9
"190",90001,"5/14/2018","Single Family Residential","8502 Hickory St","Los Angeles","CA",90001,350100,2,1,720,2824,1922,731,33.9610089,-118.2349708,98,1,0,9
"191",90001,"7/25/2019","Single Family Residential","728 E 84th Pl","Los Angeles","CA",90001,381300,2,1,936,5101,1923,294,33.9617413,-118.261888,97,1,0,9
"192",90001,"3/11/2020","Single Family Residential","751 E Manchester Ave","Los Angeles","CA",90001,380000,3,2,1014,4000,1926,64,33.9604681,-118.2612005,94,1,0,9
"193",90001,"2/27/2020","Multi-Family (2-4 Unit)","1517 Firestone Blvd","Los Nietos","CA",90001,640000,0,2,3300,6799,1941,77,33.960479,-118.247032,79,1,0,9
"194",90001,"12/7/2018","Single Family Residential","1432 E 78th St","Los Angeles","CA",90001,445400,3,2,1716,4977,1921,524,33.9678155,-118.2487107,99,1,0,9
"195",90001,"9/28/2018","Single Family Residential","7421 Walnut","Los Angeles","CA",90001,518700,3,2,1498,6713,1915,594,33.9726431,-118.2398181,105,1,0,9
"196",90001,"6/14/2017","Single Family Residential","1438 E 68th St","Los Angeles","CA",90001,359200,2,1,1057,5699,1930,1065,33.9782188,-118.2484366,90,1,0,9
"197",90001,"10/4/2018","Single Family Residential","8515 Maie Ave","Los Angeles","CA",90001,373400,2,1,700,3000,1923,588,33.9607936,-118.2446105,97,1,0,9
"198",90001,"6/24/2019","Multi-Family (2-4 Unit)","1015 E 79th St","Los Angeles","CA",90001,760200,7,6,3893,5201,2018,325,33.9676625,-118.2572077,2,1,0,9
"199",90001,"6/1/2017","Single Family Residential","1146 Nadeau St","Los Angeles","CA",90001,415400,4,1.25,1308,4436,1909,1078,33.9672079,-118.2548327,111,1,0,9
"200",90001,"12/1/2017","Multi-Family (2-4 Unit)","716 E 82nd St","Los Angeles","CA",90001,596900,6,2,2141,5100,1948,895,33.964418,-118.262246,72,1,0,9
"201",90001,"6/29/2017","Multi-Family (2-4 Unit)","1241 E 78th St","Los Angeles","CA",90001,427200,6,4,1036,4752,1910,1050,33.968187,-118.2528671,110,1,0,9
"202",90001,"1/2/2018","Multi-Family (2-4 Unit)","8221 Holmes Ave","Los Angeles","CA",90001,807500,10,6,3630,5725,2017,863,33.9637512,-118.2412184,3,1,0,9
"203",90001,"4/15/2019","Single Family Residential","6615 Miramonte","Los Angeles","CA",90001,422700,4,2,1436,7570,1913,395,33.9795854,-118.2455539,107,1,0,9
"204",90001,"1/8/2019","Multi-Family (2-4 Unit)","6721 Miramonte Blvd","Los Angeles","CA",90001,569700,4,4,2087,7477,1928,492,33.9786378,-118.2454671,92,1,0,9
"205",90001,"1/4/2018","Multi-Family (2-4 Unit)","1358 E 59th Pl","Los Angeles","CA",90001,475400,5,2,1672,5677,1950,861,33.9857529,-118.250197,70,1,0,9
"206",90001,"11/19/2018","Multi-Family (2-4 Unit)","613 E 83rd St","Los Angeles","CA",90001,616300,4,4,1920,5741,1927,542,33.9639246,-118.2645663,93,1,0,9
"207",90001,"7/24/2017","Single Family Residential","1213 E 76th Pl","Los Angeles","CA",90001,1007700,8,5,2844,4818,2013,1025,33.9708882,-118.2537766,7,1,0,9
"208",90001,"5/19/2017","Multi-Family (2-4 Unit)","1364 E 61st St","Los Angeles","CA",90001,583600,5,2,1345,6889,1908,1091,33.984151,-118.2500306,112,1,0,9
"209",90001,"12/20/2018","Multi-Family (2-4 Unit)","7401 Whitsett Ave","Los Angeles","CA",90001,640600,5,3,1868,6802,1938,511,33.9731927,-118.2408407,82,1,0,9
"210",90001,"10/15/2018","Multi-Family (2-4 Unit)","1720 E 62nd St","Los Angeles","CA",90001,620500,8,6,2050,6888,1998,577,33.9836146,-118.2425685,22,1,0,9
"211",90001,"12/18/2017","Single Family Residential","6625 Converse Ave","Los Angeles","CA",90001,535500,4,2,1632,7032,1908,878,33.9792826,-118.244325,112,1,0,9
"212",90001,"11/2/2017","Multi-Family (2-4 Unit)","6726 Miramonte Blvd","Los Angeles","CA",90001,463000,5,2,1712,7152,1916,924,33.9784825,-118.2449646,104,1,0,9
"213",90001,"5/19/2017","Multi-Family (2-4 Unit)","1421 E 61St. St","Los Angeles","CA",90001,560200,6,3,2130,6928,1959,1091,33.9844022,-118.2491087,61,1,0,9
"214",90001,"7/27/2017","Multi-Family (2-4 Unit)","633 E 75th St","Los Angeles","CA",90001,829400,10,6,3700,5106,2017,1022,33.9722699,-118.2638517,3,1,0,9
"215",90001,"8/15/2017","Multi-Family (2-4 Unit)","738 E 84th Pl","Los Angeles","CA",90001,514900,4,2,1718,5100,1959,1003,33.9626072,-118.2616063,61,1,0,9
"216",90001,"7/26/2017","Multi-Family (2-4 Unit)","7511 Compton Ave","Los Angeles","CA",90001,263600,4,2,800,4255,1921,1023,33.9722029,-118.2479015,99,1,0,9
"217",90001,"11/29/2017","Multi-Family (2-4 Unit)","2003 E 77th St","Los Angeles","CA",90001,523500,6,3,1908,7655,1925,897,33.9700577,-118.2366643,95,1,0,9
"218",90001,"12/5/2017","Multi-Family (2-4 Unit)","743 E 84th St","Los Angeles","CA",90001,755500,9,5,3360,5100,2010,891,33.963124,-118.261451,10,1,0,9
"219",90001,"10/30/2018","Multi-Family (5+ Unit)","6615 Converse Ave","Los Angeles","CA",90001,615300,40,25,2112,7664,1921,562,33.9795648,-118.2443108,99,1,0,9
"220",90001,"10/11/2017","Single Family Residential","1955 E 75th St","Los Angeles","CA",90001,487200,4,2,1614,5000,1923,946,33.9727189,-118.2370891,97,1,0,9
"221",90001,"8/7/2017","Single Family Residential","1247 E 84th St","Los Angeles","CA",90001,470600,5,3,2696,6361,1947,1011,33.962784,-118.2523882,73,1,0,9
"222",90001,"11/1/2017","Multi-Family (2-4 Unit)","6123 Converse Ave","Los Angeles","CA",90001,588300,6,3,2189,7297,1955,925,33.984151,-118.244422,65,1,0,9
"223",90001,"7/11/2017","Multi-Family (2-4 Unit)","809 E 77th St","Los Angeles","CA",90001,495500,4,2,1270,5099,1925,1038,33.969623,-118.260335,95,1,0,9
"224",90001,"6/15/2017","Multi-Family (2-4 Unit)","1143 E 71st St","Los Angeles","CA",90001,464900,5,3,1480,5974,1923,1064,33.9759507,-118.254984,97,1,0,9
"225",90001,"7/20/2017","Multi-Family (2-4 Unit)","8321 Grape St","Los Angeles","CA",90001,465100,4,3,1559,6707,1946,1029,33.962408,-118.236577,74,1,0,9
"226",90001,"9/21/2018","Multi-Family (2-4 Unit)","6706 Miramonte Blvd","Los Angeles","CA",90001,544700,8,4,2601,7165,1912,601,33.979011,-118.244928,108,1,0,9
"227",90001,"6/16/2017","Single Family Residential","1325 E 60th St","Los Angeles","CA",90001,471500,4,2,1301,5824,1926,1063,33.9854329,-118.2513147,94,1,0,9
"228",90001,"4/23/2018","Multi-Family (2-4 Unit)","1610 E 70th St","Los Angeles","CA",90001,504600,4,3,1896,5563,1922,752,33.976173,-118.244785,98,1,0,9
"229",90001,"4/6/2020","Single Family Residential","7806 Lou Dillon Ave","Los Angeles","CA",90001,6e+05,5,3,3038,7338,1908,38,33.968533,-118.2344337,112,1,0,9
"230",90001,"2/28/2020","Multi-Family (2-4 Unit)","1620 E 82nd Pl","Los Angeles","CA",90001,550000,4,3,1792,5520,1960,76,33.9640401,-118.24541,60,1,0,9
"231",90001,"8/10/2017","Multi-Family (2-4 Unit)","1608 E 85th St #3","Los Angeles","CA",90001,459600,6,3,2392,7750,1951,1008,33.9609778,-118.2457247,69,1,0,9
"232",90001,"3/23/2018","Multi-Family (2-4 Unit)","1124 E 69th St","Los Angeles","CA",90001,597500,5,4,2270,5392,1924,783,33.977326,-118.255519,96,1,0,9
"233",90001,"8/8/2019","Multi-Family (5+ Unit)","6727 Makee Ave","Los Angeles","CA",90001,909900,9,6,4064,14753,1921,280,33.9784971,-118.2467422,99,1,0,9
"234",90001,"7/26/2019","Multi-Family (2-4 Unit)","1661 E 62nd St","Los Angeles","CA",90001,1381000,14,12,6337,6821,2019,293,33.9839969,-118.2437311,1,1,0,9
"235",90001,"10/11/2019","Multi-Family (2-4 Unit)","6712 Miramonte Blvd","Los Angeles","CA",90001,666300,6,3,1934,7204,1933,216,33.9788717,-118.2450103,87,1,0,9
"236",90001,"3/14/2018","Single Family Residential","1731 E 65th St","Los Angeles","CA",90001,508400,4,4,2200,2953,2017,792,33.9805395,-118.2422959,3,1,0,9
"237",90001,"8/21/2017","Multi-Family (2-4 Unit)","7711 Whitsett Ave","Los Angeles","CA",90001,528900,4,4,1970,6775,1920,997,33.9694665,-118.2408365,100,1,0,9
"238",90001,"3/23/2018","Single Family Residential","6729 Miramonte Blvd","Los Angeles","CA",90001,470700,4,2,1418,7075,1912,783,33.9784548,-118.2455585,108,1,0,9
"239",90001,"1/16/2019","Multi-Family (2-4 Unit)","7405 Elsie St","Los Angeles","CA",90001,445400,12,6,1389,5010,1947,484,33.9731463,-118.2506294,73,1,0,9
"240",90001,"8/30/2019","Multi-Family (5+ Unit)","855 E 77th St","Los Angeles","CA",90001,514100,4,6,3,5098,1926,258,33.9695692,-118.258914,94,1,0,9
"241",90001,"6/27/2018","Multi-Family (2-4 Unit)","1339 E 76th Pl","Los Angeles","CA",90001,619800,5,3,2053,6337,1923,687,33.9709491,-118.2507665,97,1,0,9
"242",90001,"2/6/2020","Multi-Family (2-4 Unit)","1019 E 76th St","Los Angeles","CA",90001,530000,4,2,1582,5738,1927,98,33.9713934,-118.2570249,93,1,0,9
"243",90001,"8/21/2019","Multi-Family (2-4 Unit)","1433 E 59 Pl","Los Angeles","CA",90001,513100,5,2,1643,5159,1923,267,33.9863798,-118.2487285,97,1,0,9
"244",90001,"4/5/2019","Multi-Family (2-4 Unit)","923 E 81st St","Los Angeles","CA",90001,874400,10,6,3460,5102,2018,405,33.9657748,-118.2577525,2,1,0,9
"245",90001,"6/15/2017","Multi-Family (2-4 Unit)","1444 E 83rd St","Los Angeles","CA",90001,449000,6,4,1436,5943,1931,1064,33.9629388,-118.2483452,89,1,0,9
"246",90001,"8/20/2019","Multi-Family (2-4 Unit)","1655 E 85th St","Los Angeles","CA",90001,1192700,13,9,4943,7762,2018,268,33.9613367,-118.2441205,2,1,0,9
"247",90001,"6/6/2018","Multi-Family (2-4 Unit)","1262 E 77th St","Los Angeles","CA",90001,460400,4,2,1765,5366,1910,708,33.9695276,-118.2521947,110,1,0,9
"248",90001,"4/5/2019","Multi-Family (2-4 Unit)","615 E 84th St","Los Angeles","CA",90001,776100,8,4,3337,5738,1929,405,33.9630379,-118.2645166,91,1,0,9
"249",90001,"8/20/2019","Multi-Family (2-4 Unit)","822 -822 1/2 E 84th Pl","Los Angeles","CA",90001,637500,5,3,1529,5100,1937,268,33.9617354,-118.2635413,83,1,0,9
"250",90001,"4/24/2019","Multi-Family (2-4 Unit)","8116 Stanford Ave","Los Angeles","CA",90001,621600,5,3,3280,5102,1956,386,33.9649364,-118.2627717,64,1,0,9
"251",90001,"3/21/2019","Multi-Family (2-4 Unit)","620 E 80th St","Los Angeles","CA",90001,527700,4,2,1308,5742,1924,420,33.966223,-118.264223,96,1,0,9
"252",90001,"11/8/2019","Multi-Family (2-4 Unit)","846 E 85th St","Los Angeles","CA",90001,559900,5,4,2032,5191,1951,188,33.9608666,-118.2590806,69,1,0,9
"253",90001,"9/3/2019","Single Family Residential","1004 E 82nd St","Los Angeles","CA",90001,478100,4,2,1625,5100,1931,254,33.9644696,-118.2574818,89,1,0,9
"254",90001,"7/25/2019","Multi-Family (2-4 Unit)","1415 E 76th St","Los Angeles","CA",90001,586400,5,3,1790,4720,1921,294,33.971983,-118.249462,99,1,0,9
"255",90001,"3/18/2019","Multi-Family (2-4 Unit)","8017 Antwerp St","Los Angeles","CA",90001,548400,4,2,1550,6231,1947,423,33.9661259,-118.2492103,73,1,0,9
"256",90001,"1/24/2019","Multi-Family (2-4 Unit)","1408 E 82nd St","Los Angeles","CA",90001,528000,5,2.5,2445,6231,1947,476,33.9640186,-118.2507665,73,1,0,9
"257",90001,"6/27/2019","Multi-Family (2-4 Unit)","8462 Zamora Ave","Los Angeles","CA",90001,616400,7,3,1904,6219,2004,322,33.961585,-118.250075,16,1,0,9
"258",90001,"7/3/2018","Multi-Family (2-4 Unit)","1409 E 76th St","Los Angeles","CA",90001,610400,4,3,1900,4907,1960,681,33.9720374,-118.2496025,60,1,0,9
"259",90001,"10/23/2018","Single Family Residential","636 E 78th St","Los Angeles","CA",90001,465400,6,3,832,5957,1925,569,33.9682544,-118.2636917,95,1,0,9
"260",90001,"5/16/2018","Multi-Family (2-4 Unit)","8202 Naomi Ave","Los Angeles","CA",90001,574800,5,3,1224,8696,1964,729,33.9645506,-118.2538641,56,1,0,9
"261",90001,"4/2/2019","Multi-Family (2-4 Unit)","8019 Hooper Ave","Los Angeles","CA",90001,454300,4,2,1061,4585,1949,408,33.9659782,-118.2522283,71,1,0,9
"262",90001,"2/18/2020","Multi-Family (2-4 Unit)","7921 Morton Ave","Los Angeles","CA",90001,620000,4,3,1865,6000,1941,86,33.9668195,-118.2381182,79,1,0,9
"263",90001,"8/5/2019","Multi-Family (2-4 Unit)","1824 E 66th St","Los Angeles","CA",90001,387500,6,3,2169,6477,1923,283,33.9794294,-118.2402369,97,1,0,9
"264",90001,"7/11/2019","Multi-Family (2-4 Unit)","1740 E 64th St","Los Angeles","CA",90001,566800,5,2,1524,6676,1923,308,33.981007,-118.2419037,97,1,0,9
"265",90001,"8/25/2017","Single Family Residential","1229 E 77th St","Los Angeles","CA",90001,435300,4,2,1296,5545,1980,993,33.9700687,-118.2532562,40,1,0,9
"266",90001,"6/20/2018","Multi-Family (2-4 Unit)","1409 Nadeau St","Los Angeles","CA",90001,71400,5,4,1825,6918,1928,694,33.9675922,-118.2495673,92,1,0,9
"267",90001,"8/29/2017","Single Family Residential","8130 Lou Dillon Ave","Los Angeles","CA",90001,286500,4,1,780,4579,1905,989,33.9643293,-118.2345481,115,1,0,9
"268",90001,"7/8/2019","Multi-Family (2-4 Unit)","8228 Crockett Blvd","Los Angeles","CA",90001,565800,4,3,1476,6005,1955,311,33.9634678,-118.2365081,65,1,0,9
"269",90001,"6/29/2018","Multi-Family (2-4 Unit)","8210 Walnut Dr","Los Angeles","CA",90001,458400,5,3,1742,5351,1923,685,33.9639943,-118.2396769,97,1,0,9
"270",90001,"8/13/2018","Multi-Family (2-4 Unit)","1411 E 58th Dr","Los Angeles","CA",90001,605400,5,2,2022,5334,1907,640,33.9880599,-118.2495176,113,1,0,9
"271",90001,"6/14/2018","Multi-Family (2-4 Unit)","1158 E 77th St","Los Angeles","CA",90001,593900,6,3,1600,5053,1923,700,33.9695761,-118.254419,97,1,0,9
"272",90001,"1/8/2019","Multi-Family (2-4 Unit)","1531 E 81st St","Los Angeles","CA",90001,585300,6,3,1504,4887,1926,492,33.9659792,-118.2465521,94,1,0,9
"273",90001,"1/3/2019","Multi-Family (2-4 Unit)","1341 E 59th Pl","Los Angeles","CA",90001,521800,5,4,1580,4744,1923,497,33.9863595,-118.2507939,97,1,0,9
"274",90001,"3/30/2018","Multi-Family (2-4 Unit)","1246 E 81st St","Los Angeles","CA",90001,482200,6,3,1039,5015,1941,776,33.9656907,-118.2528396,79,1,0,9
"275",90001,"5/17/2019","Multi-Family (5+ Unit)","6829 Makee Ave","Los Angeles","CA",90001,749200,6,6,2453,7485,1948,363,33.977209,-118.2467006,72,1,0,9
"276",90001,"4/12/2019","Multi-Family (2-4 Unit)","6703 Hooper Ave","Los Angeles","CA",90001,474200,4,2,982,2942,1925,398,33.9789656,-118.2522004,95,1,0,9
"277",90001,"10/12/2017","Multi-Family (2-4 Unit)","1600 E 84th St","Los Angeles","CA",90001,492600,5,2,1712,7750,1922,945,33.9619448,-118.245923,98,1,0,9
"278",90001,"7/17/2017","Multi-Family (2-4 Unit)","1343 E 77th Pl","Los Angeles","CA",90001,503900,5,2,1480,6675,1928,1032,33.9691013,-118.250591,92,1,0,9
"279",90001,"7/31/2019","Multi-Family (2-4 Unit)","1433 E 78th St","Los Angeles","CA",90001,472000,5,2,1641,6464,1923,288,33.968266,-118.248723,97,1,0,9
"280",90001,"8/8/2018","Multi-Family (2-4 Unit)","1116 E 59th St","Los Angeles","CA",90001,592700,5,3,2460,6528,1931,645,33.9868411,-118.2557915,89,1,0,9
"281",90001,"5/24/2019","Multi-Family (2-4 Unit)","7806 Whitsett Ave","Los Angeles","CA",90001,590100,5,2,1802,6741,1928,356,33.9683781,-118.2403704,92,1,0,9
"282",90001,"4/11/2019","Multi-Family (2-4 Unit)","6525 Holmes Ave","Los Angeles","CA",90001,603100,4,3,3347,7543,1915,399,33.9797359,-118.2414306,105,1,0,9
"283",90001,"6/21/2019","Multi-Family (2-4 Unit)","1235 E 74th St","Los Angeles","CA",90001,488000,4,2,1533,4791,1925,328,33.9732818,-118.253142,95,1,0,9
"284",90001,"2/21/2019","Multi-Family (2-4 Unit)","1009 E 75th St","Los Angeles","CA",90001,627200,5,3,1997,5738,1947,448,33.9722883,-118.2573111,73,1,0,9
"285",90001,"4/26/2019","Multi-Family (2-4 Unit)","6411 Miramonte","Los Angeles","CA",90001,685500,8,5,1850,7092,1962,384,33.981163,-118.245506,58,1,0,9
"286",90001,"12/11/2018","Single Family Residential","827 E 76th Pl","Los Angeles","CA",90001,382300,4,2,1532,5104,1925,520,33.970459,-118.2598115,95,1,0,9
